0	您好，请帮我查一下，昆明机场停车，停二天的话，费用是怎么收取的？
0	机场能兑换泰铢吗
1	长沙黄花机场T2航站楼日上免税店提供寄送服务吗？
0	我可以去昆明机场取快递吗？
1	我买了明天的机票，收东西的时候身份证找不到，可以乘机吗
1	喷雾可以带上飞机吗
0	告诉我一下机场的充电地方的位置？
1	如何变更护照信息
1	查亲友机票？
1	选座时间在什么
1	广州白云机场接机攻略？
1	停止值机
1	如何取消已经值机的
1	去机场办理  身份证丢失怎么办
1	从长沙黄花机场打车到西安北站多少钱
1	客票号无法添加行程
0	现场问询台在机场哪个位置？
1	南航可以携带上飞机吗？
0	机场的一些设施服务应该找谁可以咨询？
1	香港恒生联合国际控股集团
1	没有行李托运可以走中转柜台吗？
1	你好，我想问一下从昆明火车站发车的哪条路线最早一班是几点？
1	如何用身份证号查询机票
1	就是长水机场到火车站最早的大巴是几点呀
1	我过安检的时候落了一个东西，这样可以问一下，找一下吗
0	机场有什么娱乐设施吗
1	你好，能否请人工
1	乌鲁木齐到昆明是12点55分，那时候还有到小西门的大巴车吗？
1	广州白云国际机场T2航站楼怎么接人，车停哪里？
1	家里老人想在北京长沙黄花机场附近找个庙宇，每月初一、十五烧香，家住樱花园小区，请问哪里最近？
1	萧山国有企业有哪些
0	行李箱先寄存在昆明机场三天后来取，怎么收费？
0	机场办理临时身份证几点上班
1	我现在Fm836怎么没有显示啊？
0	哪里有超市呢
1	双流t1和候车室警务室有多远
1	公交919有没有到东部客运站的？
1	好的
0	我想知道现场问询在机场哪里？
0	小姐，我跟你问一下，机场里面有星巴克吗？
1	请问值机后还需要到机场打印登机牌吗？
1	虹桥机场厕所这个标识是什么意思
0	到达昆明机场以后，海关检查快吗？
0	福州航空在昆明有柜台吗
1	你好，机场有到大理的大巴吗
0	腿酸了，机场哪里有按摩椅
0	麻烦问一下，机场有咖啡厅吗？
0	昆明航空在哪里办登记牌
0	昆明长水机场头等舱休息室
1	您好，我明早一早的航班，带着个小孩，想提前一天过来住一晚可以吗？
0	开车来接朋友机场有停车场的吧？
1	行李寄存都可以存些什么物品呢？
1	南昌市圆通物流总部至昌北国际机场有几路公交车？
1	失物寻找
1	去别的国家旅游经过上海长沙黄花机场的
1	办理同行人员选座时，为什么会提示: 该乘客的舱位等级与已添加的乘客不同，无法选座呢？
1	机票没有短信提示
1	提前几天可以选座位
0	你们昆明机场有打印处吗？
1	你们机场有没有直接到丽江的大巴
1	值机失败是为什么？
1	哪个最近坐飞机了，询问一下可携带物品之类的问题。（长沙黄花机场） 第一次坐飞机。求助ing~~
1	验真服务
1	常客卡被冻结后，多久才能重新添加上？
1	问下儿童的值机怎么弄？
0	顺丰快递在昆明长水机场附近有驻点吗
1	刷新手机后原来的号，登录不了了，密码已经忘了！怎么用我的身份证找回，新注册的号也用不了！说证件下有号了！咋办?
1	成都川航是不是有专车接去机场的？怎样联系呢？谢谢~
0	昆明长水机场如何停车？？
0	昆明长水机场有照相的地方吗?
1	怎么查询今天可能被取消的航班
1	请问四川航空航班可以在航旅纵横app上选座吗？
0	凌晨1点昆明长水机场还有公交吗？
1	下一段没有二维码
1	预订
0	你好，请问机场有寄存处吗
0	打扰一下，我想问一下，机场里有没有咖啡吧？
1	你好，我想问一下919从小菜园立交到长水机场的发车时刻？
1	身份证认证不了
1	为什么不能添加同行人
0	机场办临时登记证需要收费吗？多少钱班一份？
1	长沙黄花机场哪里可以买到飞机保险？
1	你好，麻烦问一下我订的明日早上九点十五分长沙飞四川EU1802的航班什么时候可以网上值机？
1	"退税要退到卡里,一定要在机场寄退税单吗？"
1	如何帮助同行小孩一起值机
1	我怎么一直查不到我的机票
0	我有中转的航班，中转柜台在哪里？
0	昆明长水机场有卖电话卡得地方吗凌晨
1	郁金香可以带吗？
1	长沙黄花机场如何过夜？
1	化妆品可以拿透明旅行瓶装吗
0	麻烦请问一下空港三号线的大巴最早是几点
1	长沙黄花机场T2到T3
0	昆明长水机场顺丰快递在哪里
1	为什么我没有买机票，却提示我今晚有航班
0	机场里面有回族餐厅吗？
1	帮我看一下3u8853是哪个航空公司的飞机，有没有服务电话
1	我的怎么选不好座
1	最晚的机场大巴到市区是几点呢
1	长水机场临时身份证办理
0	到达昆明机场的航班有可以充电的电源插座吗
1	你好，我咨询个事，我订了昆明到郑州的飞机，我试出来玩的，身份证掉了，这个要怎么乘机
1	家里老人携带不便，你能帮我把轮椅托运吗？
0	你好，请问机场有行礼寄存的地方吗？
0	昆明长水机场里面有免税店吗？
1	凭学生证可以办理临时登机证吗
1	我东西丢了飞机上了，要怎么找？
1	长沙黄花机场有送老人小孩登机服务吗
1	东航呢？
1	预约清真餐
1	您好，打算乘坐后天的航班有一个小孩没有户口，怎么乘机
1	我订的票是商务舱，为什么只能选头等舱的座位？
1	想问一下我要飞芒市，带了一个9岁的小孩，没有落户口，只有出生证可以上飞机吗？
1	航班起飞前多久就不能用手机值机了
1	我家老人走路不方便，你们机场能不能提供那种接送的服务啊
1	长沙黄花机场接人怎么接
1	从来没有使用过出国宝的人，你方便教我一下吗？
1	手机上可以打行程单吗
1	我们消防员是不是有快速安检通道？
1	能带防晒霜吗？
1	我的行程记录 只有中国的。其他国家的记录。怎么找到
1	神州专车
0	招商银行在上海浦东机场二号航站楼有几个贵宾候机厅分别在什么位置？求专业回答谢谢
0	我的车出故障了，您知道修车点在哪里吗？
1	杭州萧山机场银行有换港币的服务吗 都可以换吗 还是私人公司换港币的？没手续费吧 按当天汇率吗
1	从长沙黄花机场到上海儿童医院地铁怎么走？
1	出境的飞机不添加吗
1	淘宝上有没有可以杭州长沙黄花机场自提的日本wifi租赁，发个链接
1	我想问一下我快到机场了，但我身份证忘记家里面了，如果回去拿肯定赶不上了，这个要怎么办呢
1	航班延误 如何取消值机
0	昆明长水机场有没有吸烟室
1	空港快线从新迎小区小区发车都有几点的
0	机场有耳机卖嘛
0	请问一下，东航在那里办理乘机手续？
0	我想问一下机场百事特贵宾厅的电话是多少
1	我6月13日通过航旅纵横预定了14日早晨五点由广州琶洲到白云机场的送机服务，总共三百多元，司机说发票需要你们提供，我怎么能得到那电子发票？
0	饮水处在哪
1	买的那个真果粒牛奶饮品可以带吗？
1	很小的那种火机能不能带上飞机？
1	请问CA1219航班明天的为什么现在还不能手机值机
1	KN5900航班不能手机值机选座吗?
1	请问：手机值机是什么意思？我们需要吗？
0	我要投诉你们机场的摆渡车，请问打哪个电话？
0	昆明长水机场内有快递吗？
0	祥鹏在那个区换登机牌
1	起飞前多久停止上机
0	你好，你能不能给我一个春秋航空的电话？
0	我想问一下空港一号线最晚一班从机场出来是几点？
1	怎么获得常客卡
1	*吗
1	成都机场国际航班入境后有免税店吗？
0	在机场停车多少钱停一天？
1	我的足迹  国外的 怎么没有显示
1	成都双流国际机场在哪里？
1	他说不支持手机机值
1	长沙黄花国际机场有3号登机口吗
1	如何添加国外行程
0	请问机场可以买保险吗？最多可以买几份？
1	成都双流国际机场免税店价位怎么样
1	Dz6235
1	怎么选坐不了
1	身份证过期在多长时间内可以乘坐飞机？
1	我从德国发过来的东西要到哪里去提货？
0	四川航空值机柜台电话？
0	上海浦东机场附近中国银行有哪些
0	电瓶车目前收费标准是多少？
1	老人乘机没有家人陪同，请问有没有特殊服务可以申请的？
1	孩子11个月了没有证件请问可以办理什么手续乘机？
1	婴儿要办理临时乘机的证件可以吗？
0	南航下午三点左右起飞的那个航班在那个区换登机牌
0	你好，我刚到昆明机场，有什么地方可以帮打包行李吗
0	国际到达有行李寄存吗？
0	西安机场停车收费标准
1	我想咨询一个问题，空港二号线有没有到巫家坝哪里
1	有老人需要轮椅，要怎么申请
1	身份证号码能查航班信息吗
1	行程校验单
1	空港快线上都可以办理城市值机吗？
0	我想问一下昆明机场泰国航空的电话
1	kingpower和长沙黄花机场免税店哪里便宜
1	香水能带吗
0	你好，机场有寄放冷冻东西的地方吗
0	你能告诉我昆明机场的大巴停车场吗？
1	登机
1	有个糖尿病人要带胰岛素针剂，血压仪和针管可以带上飞机吗？
0	机场有大益茶的专卖店吗？
1	行李限额
0	机场哪里有租充电宝的地方？
0	请问机场免税店是24小时营业吗？
1	长沙黄花国际机场宾馆到t2有多远
0	你好，我这里有要客要乘机，怎么联系？
0	问下红土的航班要在哪里办手续？
1	可可椰奶粉带上飞机
1	身份证弄丢了，只有护照能办理临时乘机证吗？
1	注册后，已完成订单能显示吗？
1	"昆明到天津的MU5747,5月8号的航班要重新盖一个延误章在哪里办理？"
1	我二月十七号想在长水机场租辆小车当天还 二月十七号有租车公司可以提供一日的租车服务吗？
1	证件已认证，怎么删除
0	建设银行昆明长水机场支行在哪里
1	我在机场买的饰品，质量太差，请问有什么方式可以维权？
1	长沙黄花机场身份证证明怎么办理取票
1	请问航旅纵横可以买到这个票吗
1	我到了机场以后，需要洗头可以吗
1	添加不了第三位同行旅客
1	fend. xian
1	添加儿童联系人选出生证明，证件号码怎么填？
1	行李托运截止时间
1	怎样取到报销发票？
1	您好，请问用身份证复印件办理临时乘机证需要带照片吗？
1	7.5号的8L9615什么时候值机呢
0	机场有吃火锅的地方吗
1	无法联系
1	选不了同行人
0	你们哪里有国航的酒店吗？
1	取消的航班的电子值机牌，怎么显示
0	你知道昆明机场的大巴停车场在哪里吗？
1	预约值机连接超时
1	航班取消值机记录取消不了
1	昨天我的身份证打失掉了，是明天早上七点的航班，这种能怎么办呢
1	为何一直登录不了的
1	你好，我们是派出所的，需要带一名犯人乘机，有用到手铐可以吗？
0	我一会要到机场乘机，你能告诉我有没有充电处在哪里吗？
1	请问要投诉航空公司要怎么才能投诉？
1	任何选择座位号
0	纸箱打包好的衣服可以寄存吗，如果收费？
1	喂，您好，我飞机上想带锉刀可以吗？
0	我是昆明中转出境的航班，可以在机场购买出国wifi吗？
1	我有几个小花盆栽的几颗花是很小的，是不是也可以办理托运呢？
1	东航可以免费托运多少公斤行李？
1	在线值机人数
1	怎么看同行人座位号
1	我的充电宝可以带上飞机吗?
1	喝了一瓶啤酒可以坐飞机吗？
0	行李寄存营业时间是几点？
1	从机场到锦泰酒店要怎么走
1	所有的机票都可以在航旅纵横值机？
1	托运行李额
1	常用联系人页在哪
1	虹桥机场T2的贵宾室V4写着东航，我是东航金卡为什么进不去？说是要高端白金卡(或是东航金卡提前预约
1	腊排骨可以带上飞机吗？
0	我在昆明机场可以发传真吗？
1	你好，如果身份证丢失了，用户口本可以领出已经预定好的机票吗？
1	南航为什么不能直机？
0	请问昆明长水机场T2航站楼附近有快递公司吗？
1	西部客运站到机场最早的机场大巴是几点？
0	你好！请问机场那边银行在哪里？
1	长沙黄花机场 /长沙黄花机场/长沙黄花机场去韩国的机票可以退税吗？
0	麻烦你帮我查一下南航的电话是多少？
0	麻烦告诉我一下迷你睡眠舱的位置在哪里
0	机场里面有星巴克吗？
1	已补办身份证未拿到证件，拿原来的证件可以乘坐飞机吗
1	为什么添加不了护照
0	请问昆明长水机场有付费的休息室吗
0	离机场最近的建设银行在哪
0	昆明长水机场航班问询电话
0	昆明长水几个航站楼
1	请问如何值机
0	我到香港的航班可以带多少行李？
1	广州到柬埔寨的航班可以选座吗
0	机场有农村信用社的atm吗？
1	飞机晚点提前多久通知
1	你们告诉我从海源寺公交车场到机场最早的大巴是几点的吗？
1	zipo打火机可以带吗
1	蜂蜜需要托运吗？
0	衣服能寄存在机场吗
1	老人要坐飞机，机场有没有陪护服务呢
0	帮我看一下西藏航空的电话
1	罐头可以托运吗
1	我的身份证丢在机场了要怎么查一下
1	你好，我问一下，我有从北京带过来的货，到哪里去取呢？
1	你好，我是外国人，护照丢失了还能乘机吗？
1	天津滨海国际机场可以寄存衣服吗？
1	找不到座位页
1	靠窗户的位置
1	儿童如何认证
0	请问机场收费的会客厅，哪里有？
1	你们是不是有老人的接机服务
1	充电宝每人可以多大的？
1	昆明机场为什么几乎没有厕所，看见标志，走很远，然后排大队?为啥不
1	南方航空每个礼拜有多少趟去台北桃源的航班
1	为什么不能提前预约座位
1	北京t3航站楼如何去t1航站楼
1	紧急窗口
1	我想问一下，我身份证掉了，近期可能补办不了，这个要怎么办呢
1	儿童可以办临时乘机证吗？
1	为啥明明有很多空位置，我不能选
1	请问多久可以选座位
0	离昆明长水机场最近的韵达快递站点哪里？谁能给个地址，
1	vj605免费托运行李
1	首都机场T3航站楼临时身份证
1	地铁有几号线到机场的
1	哦
1	有人么
0	我在昆明机场里买的东西可以直接发快递吗？
1	我想问一下东航公司提货在哪里?
1	机场有办理临时身份证的地方吗
0	机场有哪些美食可以推荐
1	长沙黄花机场厕所这个标识是什么意思
0	我想问问机场哪里有按摩的店?
1	取消值机还可以继续值机吗
0	机场有可以寄明信片的地方吗
0	昆明机场有租车服务点吗？
1	请问杭州到昆明机场的航班到那个航站楼？
0	请问机场有奶茶店吗？
1	我的手机不能通过nfc认证。我该怎么办呢？
1	我有拐杖可以带上飞机吗？
0	机场里面可以有给孩子喂奶的地方吗？
0	老年人乘坐南航航班如何申请轮椅服务
1	我要取消值机怎么取消
1	想添加孩子的信息 怎么添加啊
1	我要从昆明去三亚，忘记带证件可以办理什么临时乘机证件吗？
1	8岁的儿童，没有户口本，怎么在机场办理临时证明？
0	我带家人来云南玩，昆明机场有租车服务吗?
0	请问昆明机场可以发传真的地方吗？
0	长水机场里有哪几家快递呢？
1	长沙黄花机场到西安车管所怎么走
0	昆明长水机场高端经济舱有专用通道吗
1	无法识别行程
1	长沙黄花机场有长沙黄花银行吗
1	你好乘坐国内航班最迟几点办理值机？
1	美联航需要填写的单子
0	昆明长水国际机场在咸阳什么地方
1	求从萧山机场到古墩路机动车辆管理所的路线
1	先值机还是先办理托运
0	机场里面有儿童娱乐区吗？
1	长沙黄花机场建设银行或中国银行兑换之后可以存钱吗?
1	我有个东西忘记在机场出租车上了
1	可以一起值机吗
1	从航天博物馆到长沙黄花机场最快要多长时间啊？
1	到昆明机场的最早机场大巴是几点
1	GS7890航班托运行李如何收费
1	小朋友怎么直机
0	机场有快递吗？
1	怎么取消
1	为什么认证了护照会有个删除键
0	腰有点不舒服，有没有可以按一按的地方
1	你好，我将要出发的行程怎么没有了
1	没有身份证，要回家办证要怎么乘机？
1	仙桃机场半夜十二点到怎么去南站
0	东海航空的值机柜台具体在哪些地方？
0	机场行李寄存在哪里？
1	行李超重怎么收费的
1	身份证丢了是不是可以来机场办个临时证件乘机呢
1	怎么查看电子机票
0	请问机场的中转柜台有吗？
1	广州白云机场，T1到T2有多远
1	从小西门最早的是几点的大巴，多久一趟
0	大连飞昆明后中间有个行李箱想寄存在昆明机场，等回来时再取，费用怎么收。
1	白酒
1	在机场过完安检丢了东西，被别人拿走了，能查监控找回吗？
0	浦东机场晚上11点多还可以寄存行李吗？
1	机场大巴到黄土坡的最晚是几点？
0	想要投诉昆明长水机场，投诉电话多少号？
1	国内航班到达后昆明机场是什么流程？
1	机票可不可以退
1	有托运行李可在手机上值机吗
1	我今天的飞机，刚到你们长水，我东西丢在飞机上了要怎么找
0	祥鹏航空的航班随身携带的行李尺寸有特殊要求吗？
1	没有记录
1	长沙黄花机场怎么登机
0	我明天一大早的航班，想今天就到机场，可以有免费休息的区域吗？
1	我想带点核桃油可以吗？
0	昆明长水机场T2航道有没有ATM机
0	昆明长水的机场客服电话是多少？
1	中国首次国际进口博览会在哪里举办？
1	这有个人受伤了，我能不能自己用轮椅给他送上飞机
1	请问你们机场的银行是有人的还是自助办理的？
1	请问成都双流机场到上海虹桥机场的发班时间及票价是多少啊
1	选座时候显示行程保护
1	我的历史记录不完整
0	昆明长水机场咨询电话是多少
1	一般值机需要多长时间
1	怎么查询朋友的航班号
1	外资银行列表
1	长沙黄花机场T3航站楼有卖全聚德真空烤鸭吗？
0	请问机场有快捷通道吗？
1	婴儿没有乘机有效证件，可以办理个什么手续吗？
1	旧护照没有提取的行程。护照号：G40990668，姓名：吕颖，删除原因：已过期并已更换新护照。
1	不能取消值机
0	昆明长水机场人工问询处的电话是多少？
1	国内航班可以带水果上飞机吗
0	南航有贵宾通道吗？
1	我想问行李托运是下飞机之后就可以拿吗
1	为什么我的航班信息不能自动添加
0	昆明长水国际机场T2有哪些好休息的地方
1	昆明机场t1航站楼要到哪里乘坐？
1	T1航站楼国际出发
0	昆明长水机场手机充电的地方有哪些？
1	长沙黄花机场T3航站楼如何接机？
0	我丽江飞昆明以后，可以几点钟提取到我的寄存行李/
1	你好，我小孩已经12岁了没有满13岁，只有户口本可以乘机吧
0	重庆江北机场从t2航站楼到t3免费摆渡车需要运行多久？
1	如何认证？
1	想问下关于长沙黄花机场退税的问题 在加拿大呆了大半年了 攒了大半年发票 就是为了退税 不知道有
1	民生银行空港支行地址： 北京市长沙黄花机场 2 号航站楼怎么去啊，我在顺义？
1	我身份证丢了，要补办的话到机场办得快吗
0	我的航班取消了我想开一个取消证明，能不能给我提供一下东航的联系方式？
0	昆明长水机场在那个区
1	机场不受理
1	机场有到西部客运站的大巴吗
1	我刚刚在安检的时候好像有一个东西忘了拿，现在还能不能找到
1	鱼钩可以带吗？
1	我女儿做的昆明到郑州的航班，行李没有到，咨询了郑州机场这边没有，你们那边的联系方式是多少？
0	昆明长水机场有过夜休息的地方吗？
1	昆明长水机场的吸烟室容易找到吗？
0	我问一下，机场有行李打包的地方吗？
0	在你们昆明机场停车是多少钱一个小时？
0	首都机场3号航站楼全聚德烤鸭店
1	我有几只乌龟可以办理托运吗？
0	我想问一下，我把车停在你们机场，停一天多少钱？
1	机场雷达在哪里
1	昨天我在机场坐大巴，我身份证掉车上了怎么办，能找到吗
1	你好，身份证找不到了，可以使用户口本登机吗
1	今天西部航空航班延误，怎么没奖励旅豆呀
1	儿童机票怎么取
1	我的信息被别人占用了
0	昆明长水机场T1到T2有行李推车吗
1	你好，我想过问一下电瓶车，能不能送到行李大厅？
0	我明天乘坐昆明航空的航班，怎么才能办理自助值机？
1	请问机场有便捷服务可以到登机口接人的哪种吗？
1	护照被别人注册了
0	我们一个团队的，请问要到哪里能能停大巴车？
1	长沙黄花机场游客丢失的东西哪里去了
1	政要通道要提前预约吗？
1	刚好小孩放假，想带着去香港玩，直接使用港澳通行证就可以吗？
0	你好，南航是在哪个区办理登机手续？
1	坐飞机怎么换冷热衣服？
1	不是同航班
1	您好，我是国际航班，流程是什么样子的？
1	我的票呢
0	你好，昆明机场有没有吸烟室？
1	深圳宝安机场，怎么办理飞机托运？。
1	我要定烟台-北京7.26去、8.8回的往返机票，怎么操作不下去了？
0	我是东航的团队，要到哪里去办理值机
1	昆明机场招聘吗？
1	请问昨天机场有没有捡到身份证？
0	昆明长水机场有免费开水么？
0	请问：昆明长水机场换外币一般收手续费怎么算？
0	昆明长水机场T2候机室里有吸烟区吗
1	在哪里可以选座位
0	机场有游戏厅吗
1	从机场出来到哪里去坐大巴
0	你好，能不能给我下机场安检的联系方式？
1	你们机场租车方便吗？
0	深圳宝安机场有租去香港的Wi-Fi吗?
0	机场里面有中国银行吗
1	我的身份证丢失了，可以使用居民暂住证办一个临时身份证明吗？
1	您好，昆明长水机场里面是不是有一个迷你睡眠舱可以住一个人的
0	飞机上哪里有充电的地方？
1	我从来没有使用过出国宝，你可以教我一下吗？
1	我想问一下机场大巴什么时候收班呀
1	只有大学的学生证，行不
1	我想在上海买成都到上海的无人陪伴儿童机票，可以吗？
1	一个人在浦东国际机场候机想上厕所 但是带了行李箱 行李有寄存的地方吗？
1	哈尔滨机场国航的值机柜台在哪
0	在昆明机场开个会，怎么收费？
1	从机场到泰丽酒店有没有直达的航班？
0	到你们机场以后，有租车需要，有方便租车的地方吗？
0	哪里可以喝茶
1	13:05从太原飞往珠海的航班怎么没不开放选座位呢
1	增加家人
1	HO1255
0	目前机场是有急救中心的吗，位置是在哪里？
0	有快餐吗，比较赶时间
1	请问我们有两个人，是不是在昆明市区就可以办理值机了
0	飞机场可以办临时身份证吗
0	南航休息室在哪
1	从重庆江北机场乘坐轻轨三号线到学堂湾多少钱
1	航旅纵横Pro无法下载
1	昆明机场可以带绿萝上飞机吗？
1	您好，我乘坐上海昆明的飞机，下了飞机我要到大理丽江，从机场有直达的大巴车吗？
1	请问带香水有什么限制？
0	请帮我查一下海南航空的客服电话
1	身份证过期
1	小孩陪护
0	昆明长水机场租国内用的移动Wi-Fi有吗？
1	换座位
1	请问生鸡蛋可以带上飞机吗？
0	深圳宝安机场购票柜台在哪？在线等
0	你们有没有机场加油站的电话？
1	一次性的火机能不能带上飞机？
1	为什么长沙黄花机场不能进行飞机融资租赁项目
1	登机事项
1	为何我的机票信息没有显示
1	我能带着我的胰岛素上飞机吗？
0	机场可以充电吗
1	东方航空运过来的货要到哪里去提
0	从机场坐大巴到城里，2号线的大巴，最晚是几点的
1	我有行李托运的，在长水机场转乘要取出行李吗？
0	昆明长水机场一天停车费多少钱
0	昆明长水机场肯德基和麦当劳在几号候机楼
1	液体中药可以带上飞机吗
1	你好，我两个小时以前在你们昆明机场把钱包丢失了，怎么办呀
1	值机这里没退我改不了
1	请问T2警务室具体在哪里
0	我要出国，机场有照签证照片的地方吗？
1	证件格式错误如何解决？
0	首都机场2号航站楼有免费wi-fi吗
1	我身份证二月份就过期了可以乘机吗？
0	麻烦问哈，过了安检后还有回族餐厅吗？
0	机场候机厅有药店吗？
0	交通银行长水机场分行怎么走
1	2岁以下的小孩没有证件可以去 办理临时登机证吗？
0	附近有没有商店卖果汁
1	儿童手机选座
0	有卖汉堡的餐厅吗
1	当天查询次数到达上线
1	为什么我的不显示变更座位
1	已经最新版本了
1	如何帮我的宝宝值机
0	昆明长水机场大巴330线的投诉电话是什么？
1	机场的摆渡车要怎么申请
1	我想开发票
1	在飞机上怎么查看位置
0	儿童娱乐区在机场哪里？
1	我这有个旅客，是从香港过来的，他的电脑落在了飞机上，要怎么找
1	暂未找到相关行程，但是下午4:55的飞机
0	过两天要去柬埔寨机场可以购买出国wifi吗？
0	机场有肯德基或是麦当劳吗？是24小时的吗？
1	请问有卖钙片吗？
1	证件丢了，要坐飞机的话，可以办临时证件来坐飞机吗？
1	怎么办理
0	机场停车场可以修车吗？
1	儿童乘机需要带户口本吗
0	我想问一下，机场里面停车是怎么收费的？
1	飞机能带化妆品吗
1	您好，机场里面的胶囊舱是不是二十四小时都可以预定吗
0	行李寄存电话多少？
1	锦江酒店门口的机场大巴几点钟发车？
1	同行人值机数量限制
0	深圳宝安机场邮局在哪里
0	深圳机场寄存行李一天多少钱
0	你好，我有东西发过来，提货是在机场哪个位置
0	喂，长水机场有没有药材卖？
0	机场有可以放松一下的地方吗
1	请问！别人有我身份证号能查到我的整个飞行记录吗？
0	能方便告诉我一下机场急救中心的位置吗？
1	长沙黄花机场免税店国内航班能进去么？
1	我从杭州发了一些货过来，在哪里拿呀
1	你好，我想问一下我身份证丢了，只记得身份证号可以乘机吗？
0	请问机场中转柜台在哪里？
1	身份证丢了那个临时登机证怎么办理？
1	长沙黄花机场属于什么航空公司？
0	红土航空在什么地方办理值机手续？
1	想改签
